MeshID	Name	Synonym	DataSource
MESH:C000608854	Bilateral Optic Nerve Meningioma	Bilateral Optic Nerve Meningioma	MESH
MESH:C000613206	Poroid hidradenoma	Poroid hidradenoma	MESH
MESH:C000623088	Congenital disorder of glycosylation type 1I	Congenital disorder of glycosylation type 1I	MESH
MESH:C000625499	calcifying aponeurotic fibroma	calcifying aponeurotic fibroma	MESH
MESH:C000626124	NGLY1 deficiency	Alacrimia-choreoathetosis-liver dysfunction syndrome	MESH
MESH:C000626124	NGLY1 deficiency	Congenital disorder of deglycosylation	MESH
MESH:C000626124	NGLY1 deficiency	NGLY1 deficiency	MESH
MESH:C000626393	Erosive Adenomatosis of the Nipple	Erosive Adenomatosis	MESH
MESH:C000626393	Erosive Adenomatosis of the Nipple	Erosive Adenomatosis of the Nipple	MESH
MESH:C000626393	Erosive Adenomatosis of the Nipple	Florid Papillomatosis of the Nipple	MESH
MESH:C000626393	Erosive Adenomatosis of the Nipple	Nipple Adenoma	MESH
MESH:C000629404	acute flaccid myelitis	AFM syndrome	MESH
MESH:C000629404	acute flaccid myelitis	acute flaccid myelitis	MESH
MESH:C000629404	acute flaccid myelitis	acute flaccid paralysis	MESH
MESH:C000630779	Jugular foramen syndrome	Jugular foramen syndrome	MESH
MESH:C000631768	Pediatric acute-onset neuropsychiatric syndrome	PANS pediatric acute-onset neuropsychiatric syndrome	MESH
MESH:C000631768	Pediatric acute-onset neuropsychiatric syndrome	Pediatric acute-onset neuropsychiatric syndrome	MESH
MESH:C000632444	Aniridia, Partial, with Unilateral Renal Agenesis and Psychomotor Retardation	Aniridia partial with unilateral renal agenesis and psychomotor retardation	MESH
MESH:C000632444	Aniridia, Partial, with Unilateral Renal Agenesis and Psychomotor Retardation	Aniridia renal agenesis psychomotor retardation	MESH
MESH:C000632664	Microcystic adnexal carcinoma	Microcystic adnexal carcinoma	MESH
MESH:C000633744	chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature	POMP-related autoinflammation	MESH
MESH:C000633744	chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature	POMP-related autoinflammation and immune dysregulation	MESH
MESH:C000633744	chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature	POMP-related autoinflammation and immune dysregulation disease	MESH
MESH:C000633744	chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature	PRAID	MESH
MESH:C000633744	chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature	chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature	MESH
MESH:C000654764	Amoebic gill disease	Amoebic gill disease	MESH
MESH:C000654764	Amoebic gill disease	Amoebic gill infection	MESH
MESH:C000654764	Amoebic gill disease	Neoparamoeba perurans infection	MESH
MESH:C000655084	red meat allergy	alpha-gal allergy	MESH
MESH:C000655084	red meat allergy	alpha-gal sensitization	MESH
MESH:C000655084	red meat allergy	alpha-gal syndrome	MESH
MESH:C000655084	red meat allergy	mammalian meat allergy	MESH
MESH:C000655084	red meat allergy	red meat allergy	MESH
MESH:C000655084	red meat allergy	red meat sensitization	MESH
MESH:C000655084	red meat allergy	α-gal allergy	MESH
MESH:C000655084	red meat allergy	α-gal sensitization	MESH
MESH:C000655084	red meat allergy	α-gal syndrome	MESH
MESH:C000655292	unicuspid aortic valve	acommissural UAV	MESH
MESH:C000655292	unicuspid aortic valve	acommissural aortic valve	MESH
MESH:C000655292	unicuspid aortic valve	acommissural unicuspid aortic valve	MESH
MESH:C000655292	unicuspid aortic valve	unicommissural UAV	MESH
MESH:C000655292	unicuspid aortic valve	unicommissural aortic valve	MESH
MESH:C000655292	unicuspid aortic valve	unicommissural unicuspid aortic valve	MESH
MESH:C000655292	unicuspid aortic valve	unicuspid acommissural aortic valve	MESH
MESH:C000655292	unicuspid aortic valve	unicuspid aortic valve	MESH
MESH:C000655292	unicuspid aortic valve	unicuspid aortic valves	MESH
MESH:C000655292	unicuspid aortic valve	unicuspid unicommissural aortic valve	MESH
MESH:C000655384	aorto-atrial tunnel	aorta-atrial tunnel	MESH
MESH:C000655384	aorto-atrial tunnel	aorta-left atrial tunnel	MESH
MESH:C000655384	aorto-atrial tunnel	aorta-right atrial tunnel	MESH
MESH:C000655384	aorto-atrial tunnel	aorto-atrial tunnel	MESH
MESH:C000655384	aorto-atrial tunnel	aorto-left atrial tunnel	MESH
MESH:C000655384	aorto-atrial tunnel	aorto-right atrial tunnel	MESH
MESH:C000656784	adiaspiromycosis	Emmonsia crescens infection	MESH
MESH:C000656784	adiaspiromycosis	adiaspiromycosis	MESH
MESH:C000656784	adiaspiromycosis	haplomycosis	MESH
MESH:C000656785	entomophthoromycosis	Basidiobolus ranarum infection	MESH
MESH:C000656785	entomophthoromycosis	Conidiobolus coronatus infection	MESH
MESH:C000656785	entomophthoromycosis	Conidiobolus infection	MESH
MESH:C000656785	entomophthoromycosis	basidiobolomycosis	MESH
MESH:C000656785	entomophthoromycosis	conidiobolomycosis	MESH
MESH:C000656785	entomophthoromycosis	entomophthorales infection	MESH
MESH:C000656785	entomophthoromycosis	entomophthoromycosis	MESH
MESH:C000656785	entomophthoromycosis	rhinoconidiobolomycosis	MESH
MESH:C000656785	entomophthoromycosis	rhinoentomophthoramycosis	MESH
MESH:C000656804	chlorellosis	Chlorellosis infection	MESH
MESH:C000656804	chlorellosis	Chlorellosis infections	MESH
MESH:C000656804	chlorellosis	Prototheca infection	MESH
MESH:C000656804	chlorellosis	Prototheca zepfii infection	MESH
MESH:C000656804	chlorellosis	chlorellosis	MESH
MESH:C000656805	protothecosis	Prototheca skin infection	MESH
MESH:C000656805	protothecosis	protothecosis	MESH
MESH:C000656806	Prototheca mastitis	Prototheca mastitis	MESH
MESH:C000656806	Prototheca mastitis	bovine prototheca mastitis	MESH
MESH:C000656806	Prototheca mastitis	bovine protothecal mastitis	MESH
MESH:C000656824	tinea manus	tinea manus	MESH
MESH:C000656824	tinea manus	tinea manuum	MESH
MESH:C000656825	tinea barbae	barber's itch	MESH
MESH:C000656825	tinea barbae	beard ringworm	MESH
MESH:C000656825	tinea barbae	tinea barbae	MESH
MESH:C000656844	dermatophytid reaction	cutaneous id reactions	MESH
MESH:C000656844	dermatophytid reaction	dermatophytid reaction	MESH
MESH:C000656844	dermatophytid reaction	dermatophytid reactions	MESH
MESH:C000656845	tinea incognita	tinea faciei incognito	MESH
MESH:C000656845	tinea incognita	tinea incognita	MESH
MESH:C000656864	Candida auris infection	C auris infection	MESH
MESH:C000656864	Candida auris infection	C. auris infection	MESH
MESH:C000656864	Candida auris infection	Candida auris infection	MESH
MESH:C000656865	talaromycosis	P marneffei infection	MESH
MESH:C000656865	talaromycosis	P. marneffei infection	MESH
MESH:C000656865	talaromycosis	Penicillium marneffei infection	MESH
MESH:C000656865	talaromycosis	T marneffei infection	MESH
MESH:C000656865	talaromycosis	T. marneffei infection	MESH
MESH:C000656865	talaromycosis	Talaromyces infection	MESH
MESH:C000656865	talaromycosis	Talaromyces infections	MESH
MESH:C000656865	talaromycosis	Talaromyces marneffei infection	MESH
MESH:C000656865	talaromycosis	penicilliosis	MESH
MESH:C000656865	talaromycosis	talaromycosis	MESH
MESH:C000656884	emmonsiosis	Emergomyces africanus infection	MESH
MESH:C000656884	emmonsiosis	Emergomycosis	MESH
MESH:C000656884	emmonsiosis	Emmonsia helica infection	MESH
MESH:C000656884	emmonsiosis	Emmonsia pasteurian infection	MESH
MESH:C000656884	emmonsiosis	chrysosporium infection	MESH
MESH:C000656884	emmonsiosis	emmonsiosis	MESH
MESH:C000656885	emergomycosis	Emergomyces africanus infection	MESH
MESH:C000656885	emergomycosis	Emergomyces canadensis infection	MESH
MESH:C000656885	emergomycosis	Emergomyces orientalis infection	MESH
MESH:C000656885	emergomycosis	[OBSOLETE] Emergomyces africanus infection	MESH
MESH:C000656885	emergomycosis	[OBSOLETE] Emergomyces canadensis infection	MESH
MESH:C000656885	emergomycosis	[OBSOLETE] Emergomyces orientalis infection	MESH
MESH:C000656885	emergomycosis	[OBSOLETE] emergomyces infection	MESH
MESH:C000656885	emergomycosis	[OBSOLETE] emergomycosis	MESH
MESH:C000656885	emergomycosis	emergomyces infection	MESH
MESH:C000656885	emergomycosis	emergomycosis	MESH
MESH:C000656904	tinea nigra	Hortaea werneckii infection	MESH
MESH:C000656904	tinea nigra	tinea nigra	MESH
MESH:C000656905	Saprochaete clavata infection	Geotrichum clavatum infection	MESH
MESH:C000656905	Saprochaete clavata infection	Saprochaete clavata infection	MESH
MESH:C000656906	Sarocladium kiliense infection	Acremonium kiliense infection	MESH
MESH:C000656906	Sarocladium kiliense infection	Sarocladium kiliense infection	MESH
MESH:C000656907	Exserohilum infection	Exserohilum infection	MESH
MESH:C000656907	Exserohilum infection	Exserohilum infections	MESH
MESH:C000656907	Exserohilum infection	Exserohilum rostratum infection	MESH
MESH:C000656907	Exserohilum infection	Exserohilum rostratum infections	MESH
MESH:C000656924	scedosporiosis	Lomentospora prolificans infection	MESH
MESH:C000656924	scedosporiosis	Lomentospora prolificans infections	MESH
MESH:C000656924	scedosporiosis	Scedosporium infection	MESH
MESH:C000656924	scedosporiosis	Scedosporium prolificans infection	MESH
MESH:C000656924	scedosporiosis	Scedosporium prolificans infections	MESH
MESH:C000656924	scedosporiosis	pseudallescheriasis	MESH
MESH:C000656924	scedosporiosis	scedosporiosis	MESH
MESH:C000656944	Rhizopus infection	Rhizopus infection	MESH
MESH:C000656944	Rhizopus infection	Rhizopus infections	MESH
MESH:C000656945	Mucor infection	Mucor infection	MESH
MESH:C000656945	Mucor infection	Mucor infections	MESH
MESH:C000656946	Cunninghamella bertholletiae infection	C bertholletiae infection	MESH
MESH:C000656946	Cunninghamella bertholletiae infection	C bertholletiae infections	MESH
MESH:C000656946	Cunninghamella bertholletiae infection	C. bertholletiae infection	MESH
MESH:C000656946	Cunninghamella bertholletiae infection	C. bertholletiae infections	MESH
MESH:C000656946	Cunninghamella bertholletiae infection	Cunninghamella bertholletiae infection	MESH
MESH:C000656946	Cunninghamella bertholletiae infection	Cunninghamella bertholletiae infections	MESH
MESH:C000656946	Cunninghamella bertholletiae infection	Cunninghamella infection	MESH
MESH:C000656946	Cunninghamella bertholletiae infection	Cunninghamella infections	MESH
MESH:C000656947	Absidia corymbifera infection	Absidia corymbifera Infection	MESH
MESH:C000656947	Absidia corymbifera infection	Absidia corymbifera infection	MESH
MESH:C000656947	Absidia corymbifera infection	Lichtheimia corymbifera infection	MESH
MESH:C000656947	Absidia corymbifera infection	Mucor corymbifer infection	MESH
MESH:C000656947	Absidia corymbifera infection	Mycocladus corymbifer infection	MESH
MESH:C000656948	Saksenaea infection	S erythrospora infection	MESH
MESH:C000656948	Saksenaea infection	S erythrospora infections	MESH
MESH:C000656948	Saksenaea infection	S vasiformis infection	MESH
MESH:C000656948	Saksenaea infection	S vasiformis infections	MESH
MESH:C000656948	Saksenaea infection	S. erythrospora infection	MESH
MESH:C000656948	Saksenaea infection	S. erythrospora infections	MESH
MESH:C000656948	Saksenaea infection	S. vasiformis infection	MESH
MESH:C000656948	Saksenaea infection	S. vasiformis infections	MESH
MESH:C000656948	Saksenaea infection	Saksenaea erythrospora infection	MESH
MESH:C000656948	Saksenaea infection	Saksenaea erythrospora infections	MESH
MESH:C000656948	Saksenaea infection	Saksenaea infection	MESH
MESH:C000656948	Saksenaea infection	Saksenaea infections	MESH
MESH:C000656948	Saksenaea infection	Saksenaea vasiformis infection	MESH
MESH:C000656948	Saksenaea infection	Saksenaea vasiformis infections	MESH
MESH:C000656949	Rhizomucor pusillus infection	Mucor pusillus infection	MESH
MESH:C000656949	Rhizomucor pusillus infection	Mucor pusillus infections	MESH
MESH:C000656949	Rhizomucor pusillus infection	R pusillus infection	MESH
MESH:C000656949	Rhizomucor pusillus infection	R. pusillus infection	MESH
MESH:C000656949	Rhizomucor pusillus infection	Rhizomucor pusillus infection	MESH
MESH:C000656964	Aspergillus meningitis	Aspergillus fumigatus meningitis	MESH
MESH:C000656964	Aspergillus meningitis	Aspergillus meningitis	MESH
MESH:C000657245	COVID-19	2019 novel coronavirus disease	MESH
MESH:C000657245	COVID-19	2019 novel coronavirus infection	MESH
MESH:C000657245	COVID-19	2019-nCoV disease	MESH
MESH:C000657245	COVID-19	2019-nCoV infection	MESH
MESH:C000657245	COVID-19	COVID 19	MESH
MESH:C000657245	COVID-19	COVID-19	MESH
MESH:C000657245	COVID-19	COVID-19 pandemic	MESH
MESH:C000657245	COVID-19	COVID-19 virus disease	MESH
MESH:C000657245	COVID-19	COVID-19 virus infection	MESH
MESH:C000657245	COVID-19	COVID19	MESH
MESH:C000657245	COVID-19	SARS-CoV-2 infection	MESH
MESH:C000657245	COVID-19	[OBSOLETE] 2019 novel coronavirus disease	MESH
MESH:C000657245	COVID-19	[OBSOLETE] 2019 novel coronavirus infection	MESH
MESH:C000657245	COVID-19	[OBSOLETE] 2019-nCoV disease	MESH
MESH:C000657245	COVID-19	[OBSOLETE] 2019-nCoV infection	MESH
MESH:C000657245	COVID-19	[OBSOLETE] COVID-19 pandemic	MESH
MESH:C000657245	COVID-19	[OBSOLETE] COVID-19 virus disease	MESH
MESH:C000657245	COVID-19	[OBSOLETE] COVID-19 virus infection	MESH
MESH:C000657245	COVID-19	[OBSOLETE] SARS-CoV-2 infection	MESH
MESH:C000657245	COVID-19	[OBSOLETE] coronavirus disease 2019	MESH
MESH:C000657245	COVID-19	[OBSOLETE] coronavirus disease-19	MESH
MESH:C000657245	COVID-19	coronavirus disease 2019	MESH
MESH:C000657245	COVID-19	coronavirus disease-19	MESH
MESH:C000657684	Dutch elm disease	Dutch elm	MESH
MESH:C000657684	Dutch elm disease	Dutch elm disease	MESH
MESH:C000657704	chestnut blight	chestnut blight	MESH
MESH:C000657744	postintensive care syndrome	post-intensive care syndrome	MESH
MESH:C000657744	postintensive care syndrome	postintensive care syndrome	MESH
MESH:C000657784	Lattice Corneal Dystrophy, Type II	Familial Amyloid Polyneuropathy Type Iv	MESH
MESH:C000657784	Lattice Corneal Dystrophy, Type II	Gelsolin-Related Amyloidosis	MESH
MESH:C000657784	Lattice Corneal Dystrophy, Type II	Kymenlaakso Syndrome	MESH
MESH:C000657784	Lattice Corneal Dystrophy, Type II	Lattice Corneal Dystrophy Type Ii	MESH
MESH:C000705207	Brachytelephalangic Chondrodysplasia Punctata	Brachytelephalangic Chondrodysplasia Punctata	MESH
MESH:C000705607	dermatophilosis	Dermatophilus congolensis infection	MESH
MESH:C000705607	dermatophilosis	dermatophilosis	MESH
MESH:C000705607	dermatophilosis	lumpy wool in sheep	MESH
MESH:C000705607	dermatophilosis	mycotic dermatitis in sheep	MESH
MESH:C000705607	dermatophilosis	rain scald in horses	MESH
MESH:C000705967	pediatric multisystem inflammatory disease, COVID-19 related	MIS-C associated with COVID-19	MESH
MESH:C000705967	pediatric multisystem inflammatory disease, COVID-19 related	MIS-C multisystem inflammatory syndrome in children	MESH
MESH:C000705967	pediatric multisystem inflammatory disease, COVID-19 related	MISC associated with COVID-19	MESH
MESH:C000705967	pediatric multisystem inflammatory disease, COVID-19 related	PIMS-TS	MESH
MESH:C000705967	pediatric multisystem inflammatory disease, COVID-19 related	multisystem inflammatory syndrome in children	MESH
MESH:C000705967	pediatric multisystem inflammatory disease, COVID-19 related	multisystem inflammatory syndrome in children MIS-C associated with COVID-19	MESH
MESH:C000705967	pediatric multisystem inflammatory disease, COVID-19 related	pediatric inflammatory multisystem syndrome	MESH
MESH:C000711409	post-acute COVID-19 syndrome	chronic COVID syndrome	MESH
MESH:C000711409	post-acute COVID-19 syndrome	long COVID	MESH
MESH:C000711409	post-acute COVID-19 syndrome	long haul COVID	MESH
MESH:C000711409	post-acute COVID-19 syndrome	long hauler COVID	MESH
MESH:C000711409	post-acute COVID-19 syndrome	long-COVID	MESH
MESH:C000711409	post-acute COVID-19 syndrome	long-haul COVID	MESH
MESH:C000711409	post-acute COVID-19 syndrome	post-acute COVID syndrome	MESH
MESH:C000711409	post-acute COVID-19 syndrome	post-acute COVID-19 syndrome	MESH
MESH:C000711409	post-acute COVID-19 syndrome	post-acute COVID19 syndrome	MESH
MESH:C000711429	COVID-19 post-intensive care syndrome	COVID-19 post-intensive care syndrome	MESH
MESH:C000711429	COVID-19 post-intensive care syndrome	COVID19 post-intensive care syndrome	MESH
MESH:C000711430	COVID-19 stress syndrome	COVID stress syndrome	MESH
MESH:C000711430	COVID-19 stress syndrome	COVID-19 stress syndrome	MESH
MESH:C000711430	COVID-19 stress syndrome	COVID19 stress syndrome	MESH
MESH:C000711512	post laminectomy syndrome	post laminectomy syndrome	MESH
MESH:C000711512	post laminectomy syndrome	post-laminectomy syndrome	MESH
MESH:C000711527	hikikomori	hikikomori	MESH
MESH:C000711527	hikikomori	hikikomori syndrome	MESH
MESH:C000711528	taijin kyofusho	taijin kyofusho	MESH
MESH:C000711528	taijin kyofusho	taijin-kyofusho	MESH
MESH:C000711529	olfactory reference syndrome	autodysomophobia	MESH
MESH:C000711529	olfactory reference syndrome	bromosis	MESH
MESH:C000711529	olfactory reference syndrome	jikoshu kyofu	MESH
MESH:C000711529	olfactory reference syndrome	jikoshu-kyofu	MESH
MESH:C000711529	olfactory reference syndrome	olfactory reference syndrome	MESH
MESH:C000711530	shubo-kyofu	shubo kyofu	MESH
MESH:C000711530	shubo-kyofu	shubo-kyofu	MESH
MESH:C000711530	shubo-kyofu	shubokyofu	MESH
MESH:C000711547	imposter syndrome	imposter phenomenon	MESH
MESH:C000711547	imposter syndrome	imposter syndrome	MESH
MESH:C000711547	imposter syndrome	impostor phenomenon	MESH
MESH:C000711547	imposter syndrome	impostor syndrome	MESH
MESH:C531598	Familial acanthosis nigricans	Familial acanthosis nigricans	MESH
MESH:C531599	Achondroplastic dwarfism	Achondroplastic dwarfism	MESH
MESH:C531600	Growth hormone excess	Growth hormone excess	MESH
MESH:C531603	Afibrinogenemia congenital	Congenital Afibrinogenemias	MESH
MESH:C531603	Afibrinogenemia congenital	Congenital Hypofibrinogenemia	MESH
MESH:C531603	Afibrinogenemia congenital	Congenital Hypofibrinogenemias	MESH
MESH:C531603	Afibrinogenemia congenital	[OBSOLETE] Afibrinogenemia congenital	MESH
MESH:C531603	Afibrinogenemia congenital	[OBSOLETE] Congenital afibrinogenaemia	MESH
MESH:C531604	Primary visual agnosia	Monomodal visual amnesia	MESH
MESH:C531604	Primary visual agnosia	Primary visual agnosia	MESH
MESH:C531604	Primary visual agnosia	Visual amnesia	MESH
MESH:C531607	Alexanders leukodystrophy	Alexanders leukodystrophy	MESH
MESH:C531609	Diffuse alopecia	Alopecia Celsi	MESH
MESH:C531609	Diffuse alopecia	Cazenave's Vitiligo	MESH
MESH:C531609	Diffuse alopecia	Celsus' Vitiligo	MESH
MESH:C531609	Diffuse alopecia	Diffuse alopecia	MESH
MESH:C531609	Diffuse alopecia	Jonston's Alopecia	MESH
MESH:C531609	Diffuse alopecia	Marginal alopecia	MESH
MESH:C531609	Diffuse alopecia	Patchy alopecia	MESH
MESH:C531613	Amoebiasis due to Entamoeba histolytica	Amoebiasis due to Entamoeba histolytica	MESH
MESH:C531614	Amniotic Band Sequence	Amniotic Band Sequence	MESH
MESH:C531614	Amniotic Band Sequence	Amniotic bands sequence	MESH
MESH:C531614	Amniotic Band Sequence	Congenital constricting bands	MESH
MESH:C531614	Amniotic Band Sequence	Familial amniotic bands	MESH
MESH:C531614	Amniotic Band Sequence	Streeter anomaly	MESH
MESH:C531616	Primary amyloidosis	[OBSOLETE] Amyloid - primary	MESH
MESH:C531616	Primary amyloidosis	[OBSOLETE] Primary amyloidosis	MESH
MESH:C531617	Amyotrophic lateral sclerosis 1	Amyotrophic lateral sclerosis 1	MESH
MESH:C531619	Happy puppet syndrome (formerly)	Happy puppet syndrome (formerly)	MESH
MESH:C531621	Cutaneous anthrax	Cutaneous anthrax	MESH
MESH:C531621	Cutaneous anthrax	Skin anthrax	MESH
MESH:C531622	Familial antiphospholipid syndrome	Familial antiphospholipid syndrome	MESH
MESH:C531624	Familial spinal arachnoiditis	Familial spinal arachnoiditis	MESH
MESH:C531624	Familial spinal arachnoiditis	Spinal arachnoiditis	MESH
MESH:C531624	Familial spinal arachnoiditis	Spinal tuberculous arachnoiditis	MESH
MESH:C531629	Human balantidiasis	[OBSOLETE] B coli infection	MESH
MESH:C531629	Human balantidiasis	[OBSOLETE] Balantidiosis	MESH
MESH:C531629	Human balantidiasis	[OBSOLETE] Balantidium coli infection	MESH
MESH:C531629	Human balantidiasis	[OBSOLETE] Human balantidiasis	MESH
MESH:C531629	Human balantidiasis	[OBSOLETE] Large-intestinal infection with Balantidium coli	MESH
MESH:C531633	Biotin deficiency	Biotin deficiency	MESH
MESH:C531638	Sudden unexpected nocturnal death syndrome	Sudden unexpected nocturnal death syndrome	MESH
MESH:C531639	Stomatodynia	Stomatodynia	MESH
MESH:C531641	Monday morning fever	Monday morning fever	MESH
MESH:C531642	Familial vascular leukoencephalopathy	Familial vascular leukoencephalopathy	MESH
MESH:C531647	Caroli disease isolated	Caroli disease isolated	MESH
MESH:C531647	Caroli disease isolated	Congenital polycystic dilatation of intrahepatic bile ducts	MESH
MESH:C531647	Caroli disease isolated	Cystic dilatation of the intrahepatic biliary tree	MESH
MESH:C531649	Neutropenia and hyperlymphocytosis with large granular lymphocytes	Neutropenia and hyperlymphocytosis with large granular lymphocytes	MESH
MESH:C531651	Rhizomelic chondrodysplasia punctata, type 1	Chondrodystrophia calcificans punctata	MESH
MESH:C531651	Rhizomelic chondrodysplasia punctata, type 1	RCDP1	MESH
MESH:C531654	Congenital chylous ascites	Congenital chylous ascites	MESH
MESH:C531660	Generalized elastolysis	Generalized elastolysis	MESH
MESH:C531662	Submacular Cysticercosis	Submacular Cysticercosis	MESH
MESH:C531664	Cystinuria type 1	Cystinuria type 1	MESH
MESH:C531665	Opalescent dentin	Capdepont Teeth	MESH
MESH:C531665	Opalescent dentin	Dentinogenesis Imperfecta 1	MESH
MESH:C531665	Opalescent dentin	Opalescent Dentin	MESH
MESH:C531667	5 alpha Fluorouracil toxicity	5 alpha Fluorouracil toxicity	MESH
MESH:C531673	Familial ependymoma	Adult intracranial ependymoma	MESH
MESH:C531673	Familial ependymoma	Childhood ependymoma	MESH
MESH:C531673	Familial ependymoma	Familial ependymoma	MESH
MESH:C531684	Hereditary spinal ataxia	Hereditary spinal ataxia	MESH
MESH:C531689	Acute cerebral Gaucher disease	Acute cerebral Gaucher	MESH
MESH:C531689	Acute cerebral Gaucher disease	Acute cerebral Gaucher disease	MESH
MESH:C531690	Potassium and magnesium depletion	[OBSOLETE] Potassium and magnesium depletion	MESH
MESH:C531691	Platelet granule deficiency disorder	Platelet granule deficiency disorder	MESH
MESH:C531698	Intestinal helminthiasis	Intestinal helminthiasis	MESH
MESH:C531699	Hb C disease	Hb C	MESH
MESH:C531699	Hb C disease	Hb C disease	MESH
MESH:C531700	Diarrhea prodrome + Hemolytic-Uremic Syndrome	Diarrhea prodrome + HUS	MESH
MESH:C531700	Diarrhea prodrome + Hemolytic-Uremic Syndrome	Diarrhea prodrome + Hemolytic-Uremic Syndrome	MESH
MESH:C531719	Keratitis sicca	Keratitis sicca	MESH
MESH:C531720	Noninflammatory corneal thinning	Noninflammatory corneal thinning	MESH
MESH:C531728	Canicola fever	Canicola Fever	MESH
MESH:C531728	Canicola fever	Leptospira Canicola Infection	MESH
MESH:C531728	Canicola fever	Leptospira Canicola Infections	MESH
MESH:C531728	Canicola fever	Leptospirosis Canicola	MESH
MESH:C531728	Canicola fever	Leptospirosis Canicolas	MESH
MESH:C531729	Autoimmune limbic encephalitis	Autoimmune limbic encephalitis	MESH
MESH:C531731	Lissencephaly and agenesis of corpus callosum	Lissencephaly and agenesis of corpus callosum	MESH
MESH:C531735	Congenital macroglossia	Congenital macroglossia	MESH
MESH:C531735	Congenital macroglossia	Enlarged tongue	MESH
MESH:C531735	Congenital macroglossia	Giant tongue	MESH
MESH:C531736	Acute malaria	Acute malaria	MESH
MESH:C531736	Acute malaria	Chronic malaria	MESH
MESH:C531737	Malignant fever	Fulminating hyperpyrexia	MESH
MESH:C531737	Malignant fever	Malignant fever	MESH
MESH:C531737	Malignant fever	Pharmacogenic myopathy	MESH
MESH:C531742	Marfanoid hypermobility syndrome	Marfan syndrome type 1	MESH
MESH:C531742	Marfanoid hypermobility syndrome	Marfanoid hypermobility syndrome	MESH
MESH:C531743	Cystic dilatation of renal collecting tubes	Cystic dilatation of renal collecting tubes	MESH
MESH:C531747	Congenital facial diplegia	Congenital facial diplegia	MESH
MESH:C531754	Ridges-off-the-end syndrome	Dermal Ridges-Off-The-End	MESH
MESH:C531754	Ridges-off-the-end syndrome	Ridges-off-the-end syndrome	MESH
MESH:C531755	Kidney disorder involving deposition of calcium and oxalate or phosphate in the renal tubules	Kidney disorder involving deposition of calcium and oxalate or phosphate in the renal tubules	MESH
MESH:C531760	Oro-facial gangrene	Noma neonatorum	MESH
MESH:C531760	Oro-facial gangrene	Oral gangrene	MESH
MESH:C531760	Oro-facial gangrene	Oro-facial gangrene	MESH
MESH:C531760	Oro-facial gangrene	Oro-facial noma	MESH
MESH:C531762	Alkaptonuric ochronosis	Alkaptonuric ochronosis	MESH
MESH:C531762	Alkaptonuric ochronosis	Exogenous ochronosis	MESH
MESH:C531762	Alkaptonuric ochronosis	Ocular ochronosis	MESH
MESH:C531762	Alkaptonuric ochronosis	Pseudo-ochronosis	MESH
MESH:C531763	Irritable heart	Irritable heart	MESH
MESH:C531763	Irritable heart	Soldiers heart	MESH
MESH:C531766	Inflammation of the whole uveal tract	Inflammation of the whole uveal tract	MESH
MESH:C531767	Edema of the optic disc	[OBSOLETE] Edema of the optic disc	MESH
